"year","iddist","pop_landscan"
"2020","120404",975.8
"2021","120404",982.4
"2022","120404",985.5
"2023","120404",978.1
"2017","150703",584
"2018","150703",459.3
"2019","150703",548.8
"2020","150703",628.9
"2021","150703",752.9
"2022","150703",780.7
"2023","150703",556.5
"2017","120434",1112.1
"2018","120434",1115.9
"2019","120434",1114.7
"2020","120434",1144.1
"2021","120434",1148.1
"2022","120434",1153.5
"2023","120434",1159.2
"2017","120414",2608.8
"2018","120414",2496.2
"2019","120414",2493.2
"2020","120414",1228.4
"2021","120414",1235.1
"2022","120414",1235.6
"2023","120414",1351.2
"2017","020306",2181.4
"2018","020306",1670.9
"2019","020306",1804.2
"2020","020306",1532.9
"2021","020306",1623.9
"2022","020306",1590
"2023","020306",1646.1
"2017","021003",2836.2
"2018","021003",2906.8
"2019","021003",3199.4
"2020","021003",2295
"2021","021003",2446.1
"2022","021003",2718.7
"2023","021003",2669.9
"2017","020302",4332
"2018","020302",3246.1
"2019","020302",3092.1
"2020","020302",2155.4
"2021","020302",2064.5
"2022","020302",2017.8
"2023","020302",1991.8
"2017","100507",11252.1
"2018","100507",8370.1
"2019","100507",8391.3
"2020","100507",11920.4
"2021","100507",12041.7
"2022","100507",12327.8
"2023","100507",12264.2
"2017","010112",2957.3
"2018","010112",2832.2
"2019","010112",2852.6
"2020","010112",2872.2
"2021","010112",2902.4
"2022","010112",2889.9
"2023","010112",2820.4
"2017","010507",656
"2018","010507",568.1
"2019","010507",571.5
"2020","010507",521.1
"2021","010507",523.7
"2022","010507",521.6
"2023","010507",586.4
"2017","220912",3305.2
"2018","220912",3598.9
"2019","220912",3374
"2020","220912",4328.2
"2021","220912",4064.8
"2022","220912",4219.6
"2023","220912",4396.4
"2017","060405",3085.5
"2018","060405",2580.8
"2019","060405",2616.3
"2020","060405",1841.1
"2021","060405",1853.8
"2022","060405",1942.1
"2023","060405",1890.6
"2017","060412",8824.3
"2018","060412",7427
"2019","060412",7496.4
"2020","060412",3445.7
"2021","060412",3486.4
"2022","060412",3466.3
"2023","060412",3842.4
"2017","060610",4809.7
"2018","060610",3991.9
"2019","060610",4023.4
"2020","060610",4508.5
"2021","060610",4547.8
"2022","060610",4555.8
"2023","060610",4585.9
"2017","060614",9066.2
"2018","060614",7514.6
"2019","060614",7592.8
"2020","060614",7708.6
"2021","060614",7775.8
"2022","060614",7792.9
"2023","060614",8075.2
"2017","010506",2752.2
"2018","010506",2367.1
"2019","010506",2388.4
"2020","010506",1385.5
"2021","010506",1399.7
"2022","010506",1518.8
"2023","010506",1411
"2017","010108",315.1
"2018","010108",473.7
"2019","010108",475.7
"2020","010108",548.1
"2021","010108",551.1
"2022","010108",545.9
"2023","010108",542.5
"2017","220911",910.2
"2018","220911",926.1
"2019","220911",1564.2
"2020","220911",1690.9
"2021","220911",2053.3
"2022","220911",2100.7
"2023","220911",2189.6
"2017","010612",8001.5
"2018","010612",8604.9
"2019","010612",8658
"2020","010612",4282.6
"2021","010612",4323.2
"2022","010612",4387.5
"2023","010612",4540.3
"2017","220506",3800.6
"2018","220506",3743.9
"2019","220506",4184.8
"2020","220506",6320.2
"2021","220506",6689.8
"2022","220506",6440.1
"2023","220506",6347.6
"2017","140307",27340.1
"2018","140307",28756.1
"2019","140307",27919.1
"2020","140307",30675.3
"2021","140307",29235.3
"2022","140307",29710.7
"2023","140307",29029.7
"2017","060613",8901
"2018","060613",7354.3
"2019","060613",7423.7
"2020","060613",6404.7
"2021","060613",6456.9
"2022","060613",6466.1
"2023","060613",6774.8
"2017","010105",1274.2
"2018","010105",1303.1
"2019","010105",1312.7
"2020","010105",980.4
"2021","010105",993.8
"2022","010105",1068.3
"2023","010105",1109.9
"2017","010303",239.4
"2018","010303",210.9
"2019","010303",211.3
"2020","010303",467.1
"2021","010303",451.1
"2022","010303",435.8
"2023","010303",427.5
"2017","220801",36244.2
"2018","220801",38031.3
"2019","220801",38378
"2020","220801",32743.6
"2021","220801",33045.1
"2022","220801",33105.6
"2023","220801",31251.1
"2017","140202",2188.2
"2018","140202",2107.9
"2019","140202",2140.6
"2020","140202",5094.5
"2021","140202",5088.2
"2022","140202",5090.9
"2023","140202",5195.4
"2017","060606",11489
"2018","060606",9444.4
"2019","060606",9528.3
"2020","060606",8154.3
"2021","060606",8211.9
"2022","060606",8228.2
"2023","060606",7831.7
"2017","220102",4020.8
"2018","220102",4022.1
"2019","220102",3916.2
"2020","220102",3780.4
"2021","220102",3352.4
"2022","220102",3247.5
"2023","220102",3205.3
"2017","220803",2996.1
"2018","220803",2666
"2019","220803",2688.3
"2020","220803",7478.1
"2021","220803",7544.1
"2022","220803",7561.1
"2023","220803",7348.8
"2017","220504",11742.7
"2018","220504",11196.9
"2019","220504",11102.3
"2020","220504",8292.6
"2021","220504",8190.6
"2022","220504",8140
"2023","220504",9265.1
"2017","010706",4683.9
"2018","010706",4424.8
"2019","010706",4440.9
"2020","010706",7475.7
"2021","010706",7519.3
"2022","010706",7532.3
"2023","010706",6925.9
"2017","010309",1624.2
"2018","010309",1453.4
"2019","010309",1455.1
"2020","010309",799.6
"2021","010309",783.8
"2022","010309",769.5
"2023","010309",772.7
"2017","160502",2603
"2018","160502",1271.9
"2019","160502",1094.2
"2020","160502",981.1
"2021","160502",848.1
"2022","160502",714.1
"2023","160502",717.1
"2017","010102",81.9
"2018","010102",82.1
"2019","010102",83.7
"2020","010102",135.1
"2021","010102",136.1
"2022","010102",136.1
"2023","010102",140.5
"2017","010116",478.8
"2018","010116",484.8
"2019","010116",487.4
"2020","010116",303.6
"2021","010116",305.6
"2022","010116",299.4
"2023","010116",417.8
"2017","220806",152.9
"2018","220806",161
"2019","220806",161.1
"2020","220806",1330.9
"2021","220806",1340.4
"2022","220806",1343.2
"2023","220806",1275.4
"2017","010707",4220.8
"2018","010707",3974.1
"2019","010707",3995.8
"2020","010707",3122.5
"2021","010707",3146.8
"2022","010707",3151.8
"2023","010707",2735
"2017","010401",12793.2
"2018","010401",13859.4
"2019","010401",14029.9
"2020","010401",20731.4
"2021","010401",20926.4
"2022","010401",18140.3
"2023","010401",18690.3
"2017","160703",10778.4
"2018","160703",11151.1
"2019","160703",10696
"2020","160703",11034.4
"2021","160703",10724.8
"2022","160703",10340.7
"2023","160703",10946.1
"2017","160403",13448.9
"2018","160403",12554.5
"2019","160403",13228.6
"2020","160403",8889
"2021","160403",9584.5
"2022","160403",9442
"2023","160403",9434
"2017","160302",5643.2
"2018","160302",1708.1
"2019","160302",2080.3
"2020","160302",3711.7
"2021","160302",3415.1
"2022","160302",2861.2
"2023","160302",2965.4
"2017","010517",2373.2
"2018","010517",2134.3
"2019","010517",2159.9
"2020","010517",2192.8
"2021","010517",2207.7
"2022","010517",2192.8
"2023","010517",2193.4
"2017","220101",84696.8
"2018","220101",84948.6
"2019","220101",82796.5
"2020","220101",76053.6
"2021","220101",77640.9
"2022","220101",78363.3
"2023","220101",79229.3
"2017","160701",13046.1
"2018","160701",13489.8
"2019","160701",12874.6
"2020","160701",12472.2
"2021","160701",12089.4
"2022","160701",11633.7
"2023","160701",11710.8
"2017","010703",9499.1
"2018","010703",8944.5
"2019","010703",9012.4
"2020","010703",7678.8
"2021","010703",7728.5
"2022","010703",7743
"2023","010703",7049.2
"2017","200804",4165.7
"2018","200804",5299.4
"2019","200804",5026.2
"2020","200804",5027
"2021","200804",4907.6
"2022","200804",4840.7
"2023","200804",4794.2
"2017","200806",1259.4
"2018","200806",1808.2
"2019","200806",1868.7
"2020","200806",2336.9
"2021","200806",2347
"2022","200806",2405
"2023","200806",2435.4
"2017","200304",60205.5
"2018","200304",44525
"2019","200304",36364.4
"2020","200304",34454.8
"2021","200304",28085.9
"2022","200304",22451.1
"2023","200304",21892.3
"2017","200803",6865.4
"2018","200803",7861.9
"2019","200803",7792.6
"2020","200803",9695.1
"2021","200803",9835.6
"2022","200803",9868.3
"2023","200803",9999.4
"2017","200802",3447.4
"2018","200802",3959.9
"2019","200802",3963.8
"2020","200802",4997.9
"2021","200802",4993.1
"2022","200802",4929.2
"2023","200802",4966.2
"2017","200108",2148.2
"2018","200108",2499.3
"2019","200108",2640
"2020","200108",3473
"2021","200108",3542.7
"2022","200108",3435.2
"2023","200108",3274.2
"2017","200805",5504.7
"2018","200805",7893.1
"2019","200805",8695
"2020","200805",9797.7
"2021","200805",10689.5
"2022","200805",10689.4
"2023","200805",10908.4
"2017","200306",8817.2
"2018","200306",6477.4
"2019","200306",5276.3
"2020","200306",6509.6
"2021","200306",5295.7
"2022","200306",9965.4
"2023","200306",10023.8
"2017","200107",6230.5
"2018","200107",7891.5
"2019","200107",8773.8
"2020","200107",11517.4
"2021","200107",12333
"2022","200107",12095.4
"2023","200107",11717.7
"2017","200308",4821.4
"2018","200308",5043.1
"2019","200308",8078.7
"2020","200308",8401.8
"2021","200308",10751.1
"2022","200308",10589
"2023","200308",10700.6
"2017","200406",10141.3
"2018","200406",9485.4
"2019","200406",9426.9
"2020","200406",7658
"2021","200406",7677.3
"2022","200406",7010.8
"2023","200406",6825.8
"2017","200307",6675.6
"2018","200307",8915.5
"2019","200307",10571.6
"2020","200307",8679.7
"2021","200307",10265.2
"2022","200307",9325.3
"2023","200307",9376.8
"2017","200110",14622.6
"2018","200110",18577.1
"2019","200110",20582
"2020","200110",21341.9
"2021","200110",23966.5
"2022","200110",23391.4
"2023","200110",22956.1
"2017","200109",9297.6
"2018","200109",11454.8
"2019","200109",13300.5
"2020","200109",13492.6
"2021","200109",14572.5
"2022","200109",14372.6
"2023","200109",13727.4
"2017","020112",1656.5
"2018","020112",1068.1
"2019","020112",1710.2
"2020","020112",7358.5
"2021","020112",7624.5
"2022","020112",7638.3
"2023","020112",6991.7
"2017","140112",58825.7
"2018","140112",58567.6
"2019","140112",56900.9
"2020","140112",61595.1
"2021","140112",62083.4
"2022","140112",62193.2
"2023","140112",62353.4
"2017","220205",2460
"2018","220205",3262.2
"2019","220205",3160.6
"2020","220205",6121.3
"2021","220205",5142.1
"2022","220205",4799.8
"2023","220205",5089.9
"2017","160606",5748.6
"2018","160606",5506.1
"2019","160606",5145.2
"2020","160606",5582.4
"2021","160606",5146.6
"2022","160606",4989.1
"2023","160606",4796.1
"2017","140105",143469.2
"2018","140105",142840.6
"2019","140105",138685.9
"2020","140105",136586.2
"2021","140105",134509.9
"2022","140105",134623.3
"2023","140105",140016.2
"2017","020803",5919.6
"2018","020803",6421.8
"2019","020803",6462
"2020","020803",5299.6
"2021","020803",5340
"2022","020803",5356
"2023","020803",5645.7
"2017","020607",1516.7
"2018","020607",1776.6
"2019","020607",1771.3
"2020","020607",1305.5
"2021","020607",1315.8
"2022","020607",1315.9
"2023","020607",1289.4
"2017","021007",1375.5
"2018","021007",1572
"2019","021007",2010
"2020","021007",2399
"2021","021007",2605.1
"2022","021007",2571.5
"2023","021007",2756.8
"2017","021012",100
"2018","021012",99.8
"2019","021012",115
"2020","021012",179.1
"2021","021012",175.1
"2022","021012",172.3
"2023","021012",173
"2017","020604",2023.8
"2018","020604",2435.2
"2019","020604",2424.4
"2020","020604",2380.7
"2021","020604",2401.8
"2022","020604",2400.8
"2023","020604",2512
"2017","020608",4275.8
"2018","020608",1859.9
"2019","020608",1873.5
"2020","020608",2488.7
"2021","020608",2503.4
"2022","020608",2524.5
"2023","020608",2248
"2017","021009",2158.9
"2018","021009",2191.4
"2019","021009",2219.7
"2020","021009",1404.4
"2021","021009",1519.8
"2022","021009",1636.2
"2023","021009",1603.4
"2017","021011",2673.6
"2018","021011",2662.1
"2019","021011",2634.2
"2020","021011",3239.2
"2021","021011",3182.6
"2022","021011",3549.5
"2023","021011",3551.9
"2017","100511",7923.1
"2018","100511",5873.1
"2019","100511",5873.7
"2020","100511",2316.3
"2021","100511",2392.3
"2022","100511",2383.7
"2023","100511",2538.7
"2017","020602",665.1
"2018","020602",789
"2019","020602",811.8
"2020","020602",1793.5
"2021","020602",1804
"2022","020602",1804
"2023","020602",1731.5
"2017","100510",6672
"2018","100510",4963.9
"2019","100510",4951.6
"2020","100510",3164
"2021","100510",3147
"2022","100510",3114.8
"2023","100510",3281.4
"2017","020802",4294.5
"2018","020802",4657.1
"2019","020802",4680.7
"2020","020802",4660.3
"2021","020802",4700.6
"2022","020802",4715.1
"2023","020802",4754.8
"2017","021005",2086.2
"2018","021005",2067.7
"2019","021005",1975.3
"2020","021005",2232.6
"2021","021005",2192.4
"2022","021005",2136.6
"2023","021005",2287.9
"2017","020610",919.1
"2018","020610",1073.7
"2019","020610",1068.7
"2020","020610",1990
"2021","020610",2000.9
"2022","020610",2001
"2023","020610",1978
"2017","020606",10337.8
"2018","020606",9241.8
"2019","020606",9281.6
"2020","020606",10110
"2021","020606",10172.5
"2022","020606",10171.2
"2023","020606",10140.3
"2017","020605",1997.5
"2018","020605",2342.9
"2019","020605",2326
"2020","020605",1771.5
"2021","020605",1782.5
"2022","020605",1782.2
"2023","020605",1840.9
"2017","100404",2303.9
"2018","100404",1806.2
"2019","100404",1926.3
"2020","100404",4274.8
"2021","100404",4304.6
"2022","100404",4307.8
"2023","100404",4308.2
"2017","100401",7783.1
"2018","100401",5975.9
"2019","100401",5995.7
"2020","100401",5583.9
"2021","100401",5647.3
"2022","100401",5650.1
"2023","100401",5854.7
"2017","021208",3992.4
"2018","021208",1193.9
"2019","021208",1221.9
"2020","021208",5113.7
"2021","021208",5079.5
"2022","021208",5087.5
"2023","021208",5177.4
"2017","021301",1863.9
"2018","021301",1554.4
"2019","021301",1443.1
"2020","021301",2717.3
"2021","021301",2618
"2022","021301",2578.5
"2023","021301",2598.1
"2017","220401",8027.8
"2018","220401",8203.8
"2019","220401",7900.7
"2020","220401",7956.6
"2021","220401",6721.7
"2022","220401",6219.4
"2023","220401",6259
"2017","190302",3497.2
"2018","190302",4670.7
"2019","190302",4610.6
"2020","190302",6081.7
"2021","190302",6043.7
"2022","190302",5518.7
"2023","190302",5676.3
"2017","190301",7235.9
"2018","190301",9239.9
"2019","190301",9142.9
"2020","190301",11549.6
"2021","190301",11456.4
"2022","190301",10477.7
"2023","190301",9927.2
"2017","190307",8775.9
"2018","190307",10264.7
"2019","190307",10180.9
"2020","190307",10674.5
"2021","190307",10595
"2022","190307",10117.7
"2023","190307",10579.9
"2017","190102",3862.9
"2018","190102",4145.5
"2019","190102",4114.1
"2020","190102",3388.9
"2021","190102",3410.4
"2022","190102",3379.5
"2023","190102",3390.7
"2017","190110",2131.6
"2018","190110",2211.3
"2019","190110",2330.5
"2020","190110",3064.7
"2021","190110",3171.4
"2022","190110",3321.7
"2023","190110",3164.2
"2017","100203",4205.1
"2018","100203",3706.8
"2019","100203",3785.1
"2020","100203",2815.1
"2021","100203",2815.9
"2022","100203",2821.5
"2023","100203",2602.6
"2017","250201",25054.1
"2018","250201",26317.2
"2019","250201",26801.8
"2020","250201",28811.3
"2021","250201",28543.9
"2022","250201",28458
"2023","250201",28930.7
"2017","100202",3345.7
"2018","100202",2871.7
"2019","100202",2898.3
"2020","100202",4161.3
"2021","100202",4161.3
"2022","100202",4167
"2023","100202",4087.9
"2017","100205",9404.8
"2018","100205",8127.7
"2019","100205",8145.9
"2020","100205",8162.5
"2021","100205",8403.5
"2022","100205",8415.7
"2023","100205",8412
"2017","100204",2524.5
"2018","100204",2320.3
"2019","100204",2341.1
"2020","100204",5492.5
"2021","100204",5497.3
"2022","100204",5501.7
"2023","100204",5513.9
"2017","100105",17148.7
"2018","100105",17527.9
"2019","100105",17682.3
"2020","100105",16556
"2021","100105",16682.5
"2022","100105",16701.2
"2023","100105",16403.7
"2017","100108",4289.1
"2018","100108",4356.2
"2019","100108",4372.3
"2020","100108",4446.9
"2021","100108",4502.2
"2022","100108",4687.6
"2023","100108",4701
"2017","100111",9887.5
"2018","100111",10119.5
"2019","100111",10211.8
"2020","100111",16081.5
"2021","100111",16220.6
"2022","100111",16238.4
"2023","100111",18582.6
"2017","160706",8396.2
"2018","160706",7584
"2019","160706",9076.7
"2020","160706",7012.6
"2021","160706",8258.8
"2022","160706",8610.6
"2023","160706",8462.1
"2017","160102",6728.1
"2018","160102",5386.7
"2019","160102",4776.8
"2020","160102",2768.3
"2021","160102",2433.9
"2022","160102",2940.1
"2023","160102",2598.3
"2017","160106",3906.8
"2018","160106",15056.4
"2019","160106",21400.9
"2020","160106",18716.1
"2021","160106",23044
"2022","160106",23983.1
"2023","160106",20889.1
"2017","160304",20958.9
"2018","160304",23526.4
"2019","160304",22003.5
"2020","160304",17524.5
"2021","160304",18472.1
"2022","160304",15514.1
"2023","160304",15650
"2017","160303",11041.1
"2018","160303",9849.1
"2019","160303",9428.4
"2020","160303",8916
"2021","160303",8686.5
"2022","160303",7328.4
"2023","160303",7253.7
"2017","160107",9130.3
"2018","160107",7328.8
"2019","160107",6542.9
"2020","160107",10965
"2021","160107",14227.4
"2022","160107",17401.8
"2023","160107",16444.5
"2017","160801",5399.3
"2018","160801",4780.5
"2019","160801",4030.3
"2020","160801",3247.5
"2021","160801",3169.7
"2022","160801",3115.8
"2023","160801",3158.6
"2017","160110",2822.6
"2018","160110",2270.7
"2019","160110",1949.8
"2020","160110",4536
"2021","160110",5707.1
"2022","160110",6156.2
"2023","160110",5516.4
"2017","160803",3836.3
"2018","160803",1695.2
"2019","160803",1738.5
"2020","160803",3386.9
"2021","160803",3649.6
"2022","160803",3718.6
"2023","160803",3723.6
"2017","010104",772.6
"2018","010104",789.6
"2019","010104",801.6
"2020","010104",795.7
"2021","010104",806.1
"2022","010104",794.7
"2023","010104",699.1
"2017","010510",596.7
"2018","010510",511.8
"2019","010510",516.4
"2020","010510",418.9
"2021","010510",419.9
"2022","010510",417.9
"2023","010510",422.2
"2017","010505",1463.7
"2018","010505",1266.5
"2019","010505",1275.2
"2020","010505",629.9
"2021","010505",634.2
"2022","010505",630
